problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
1,inglesa,46,0.5,"(1, 1)",True,l2,0.47503403,0.09243189,1.0,0.35845238,1.0,0.55,1.0,0.575,1.0,0.39166668,1.0,0.5416667,1.0,0.046054935455322264,0.29889779090881347,0.03662615474496623,0.010890194704564935,0.0
1,inglesa,71,0.5,"(1, 1)",False,l2,0.27535146,0.070250995,0.9916084,0.22861111,1.0,0.37547618,1.0,0.24761905,0.98321676,0.18,0.98321676,0.29166666,0.9916084,0.042609453201293945,0.3016190052032471,0.03295940559550454,0.014371055695813796,0.007505682721677605
1,inglesa,59,0.5,"(1, 1)",True,,0.34545454,0.13304193,1.0,0.15583333,1.0,0.4740909,1.0,0.39166668,1.0,0.3,1.0,0.46666667,1.0,0.043192720413208006,0.3436826229095459,0.042551118066075984,0.015763074811020197,0.0
1,inglesa,69,0.5,"(1, 1)",False,,0.2911111,0.14068796,1.0,0.079166666,1.0,0.36055556,1.0,0.35,1.0,0.33333334,1.0,0.475,1.0,0.04171099662780762,0.32799181938171384,0.023370057493263364,0.012101629262933298,0.0
1,inglesa,34,0.5,"(1, 2)",True,l1,0.55285716,0.06728708,1.0,0.5283333,1.0,0.64666665,1.0,0.5,1.0,0.45333335,1.0,0.56666666,1.0,0.10250897407531738,1.0114232540130614,0.15207230826302603,0.031108644095767198,0.0
1,inglesa,38,0.5,"(1, 2)",False,l1,0.54451245,0.059139706,1.0,0.50357145,1.0,0.5922222,1.0,0.46666667,1.0,0.51166666,1.0,0.64166665,1.0,0.10940165519714355,1.0032313823699952,0.14241473769948107,0.0362065498019481,0.0
1,inglesa,39,0.5,"(1, 2)",True,l2,0.5407483,0.05876984,1.0,0.47428572,1.0,0.61,1.0,0.51666665,1.0,0.5,1.0,0.6,1.0,0.10477790832519532,1.0004956722259521,0.16180208645279584,0.029830097280542176,0.0
1,inglesa,91,0.5,"(1, 2)",False,l2,0.1713794,0.055904906,1.0,0.13093138,1.0,0.22705129,1.0,0.13928571,1.0,0.09678572,1.0,0.24761905,1.0,0.10007143020629883,1.0556241035461427,0.13250166272537045,0.027371303709193866,0.0
1,inglesa,64,0.5,"(1, 2)",True,,0.30805102,0.07637543,1.0,0.20261905,1.0,0.333,1.0,0.4375,1.0,0.33095238,1.0,0.31666666,1.0,0.11370577812194824,1.0663878440856933,0.16127965729713856,0.041444725057829215,0.0
1,inglesa,63,0.5,"(1, 2)",False,,0.31576583,0.09296512,1.0,0.24761905,1.0,0.3963492,1.0,0.22909091,1.0,0.22666667,1.0,0.46666667,1.0,0.10605106353759766,0.9898021221160889,0.17723679045152588,0.028415084285676226,0.0
